in_0,in_1,out_2,out_3,out_4,out_5
2.9598982884709657,2.4911869566519926,0.0,5.451085245122958,0.0,0.0
4.950221828791927,1.6723328738718055,0.0,6.622554702663733,0.0,0.0
2.713829428599015,2.505965016758752,0.0,5.219794445357767,0.0,0.0
3.7053771708257526,3.1687279633979992,0.0,6.874105134223752,0.0,0.0
4.478914210182332,2.2034370997137467,0.0,6.682351309896078,0.0,0.0
4.669938487636546,3.047952717413262,0.0,7.717891205049808,0.0,0.0
2.5413553070551442,2.729385134598122,0.0,5.270740441653267,0.0,0.0
2.195594569831608,1.9618582389910628,0.0,4.15745280882267,0.0,0.0
2.380807273186652,1.8565090957356816,0.0,4.237316368922333,0.0,0.0
4.769569300760075,1.4743044418334188,0.0,6.243873742593494,0.0,0.0
1.056706848299152,1.7198002042758747,0.0,2.7765070525750266,0.0,0.0
4.147919975444475,3.2369644035667586,0.0,7.384884379011234,0.0,0.0
3.7770225893022795,3.5922163603151587,0.0,7.369238949617438,0.0,0.0
3.0994936417291354,4.152003624440203,0.0,7.251497266169339,0.0,0.0
2.668333346997497,1.413344515781355,0.0,4.081677862778852,0.0,0.0
4.1992119198581195,4.306305073534952,0.0,8.505516993393073,0.0,0.0
3.8363199002536255,3.9683840378476702,0.0,7.804703938101296,0.0,0.0
3.027040361410266,4.396191708079748,0.0,7.423232069490014,0.0,0.0
3.6079490967697647,2.7368101955499995,0.0,6.344759292319765,0.0,0.0
1.715921147274305,3.9714728518748466,0.0,5.687393999149151,0.0,0.0
1.7010012374612966,3.0512512163204284,0.0,4.7522524537817254,0.0,0.0
4.244478917728884,2.2009063401639857,0.0,6.44538525789287,0.0,0.0
3.862324012551131,3.3712148835863918,0.0,7.233538896137523,0.0,0.0
2.916239657721005,3.4371047362984757,0.0,6.35334439401948,0.0,0.0
2.6326214759392377,2.0656228100421385,0.0,4.698244285981376,0.0,0.0
3.244670966741499,1.9258187231872976,0.0,5.170489689928797,0.0,0.0
4.8321911534293145,3.7568144780272585,0.0,8.589005631456573,0.0,0.0
1.2400945636341678,4.483453204874703,0.0,5.723547768508871,0.0,0.0
2.06492463024712,3.136759220922329,0.0,5.201683851169449,0.0,0.0
1.513055606953917,4.024968558146203,0.0,5.53802416510012,0.0,0.0
3.9648210823530796,4.356963828625393,0.0,8.321784910978472,0.0,0.0
1.8411082292437713,4.270293650102399,0.0,6.11140187934617,0.0,0.0
2.2232386900857284,2.899662346212188,0.0,5.122901036297916,0.0,0.0
2.7555111657616265,2.0459203391254994,0.0,4.801431504887126,0.0,0.0
3.65592481821205,4.159828579286451,0.0,7.815753397498501,0.0,0.0
1.5444075086944924,3.942752798790781,0.0,5.487160307485274,0.0,0.0
2.7406486695171757,3.730462388602883,0.0,6.471111058120059,0.0,0.0
3.347337843289124,4.409861208075994,0.0,7.757199051365118,0.0,0.0
4.6186747352355315,2.135665581666905,0.0,6.754340316902436,0.0,0.0
3.3776968276777968,4.674945579166023,0.0,8.05264240684382,0.0,0.0
2.3625528560918467,3.7929906405237217,0.0,6.155543496615568,0.0,0.0
2.768163299595958,1.7121910633838073,0.0,4.4803543629797655,0.0,0.0
1.9207876901433703,3.1626981400421146,0.0,5.083485830185484,0.0,0.0
1.276504394797262,3.707160116411435,0.0,4.983664511208698,0.0,0.0
4.1998007566249065,2.954677582492793,0.0,7.154478339117699,0.0,0.0
2.929302380896016,1.091125128722227,0.0,4.0204275096182425,0.0,0.0
3.4826425867418673,4.576052951282954,0.0,8.058695538024821,0.0,0.0
4.570076650106651,1.7378287872064448,0.0,6.307905437313096,0.0,0.0
3.6452554924935443,1.6878607315312188,0.0,5.333116224024764,0.0,0.0
3.8291773419769917,4.938380418844967,0.0,8.767557760821958,0.0,0.0
4.428614826163534,2.748785580463898,0.0,7.177400406627432,0.0,0.0
3.669117976558462,3.0509327475783907,0.0,6.720050724136852,0.0,0.0
4.934690506335596,3.33158851248321,0.0,8.266279018818807,0.0,0.0
1.1327716041758937,2.8310263915043397,0.0,3.9637979956802334,0.0,0.0
2.1385779620844296,1.6426649753420786,0.0,3.781242937426508,0.0,0.0
3.5612513078108656,1.9703565368300975,0.0,5.531607844640963,0.0,0.0
2.6811906579565554,3.2939196805574893,0.0,5.975110338514044,0.0,0.0
4.265529276810467,1.528848012604798,0.0,5.794377289415265,0.0,0.0
1.5251688357470612,2.139919842178448,0.0,3.6650886779255094,0.0,0.0
2.3917343692970148,3.25572932653966,0.0,5.647463695836675,0.0,0.0
1.8041299642785935,1.378164405877913,0.0,3.1822943701565065,0.0,0.0
2.196766989236368,4.3050437182852885,0.0,6.501810707521656,0.0,0.0
3.043715496969014,4.9645279596061656,0.0,8.00824345657518,0.0,0.0
2.8248863154647514,2.7034121554507133,0.0,5.528298470915464,0.0,0.0
3.279049578153618,2.6159866741711264,0.0,5.895036252324744,0.0,0.0
4.351430008480179,4.518469486701342,0.0,8.86989949518152,0.0,0.0
1.182611636507314,1.2813754392959233,0.0,2.4639870758032374,0.0,0.0
3.515451201240838,3.1674118066041026,0.0,6.68286300784494,0.0,0.0
3.6350732798033762,3.521690954930522,0.0,7.156764234733899,0.0,0.0
1.9519326939724584,2.342586923013356,0.0,4.294519616985815,0.0,0.0
3.9241064501914673,1.0155561701418816,0.0,4.939662620333349,0.0,0.0
3.3681072884693375,3.20560228886365,0.0,6.573709577332988,0.0,0.0
2.1368296353856135,1.7462331252669943,0.0,3.883062760652608,0.0,0.0
2.182654538769926,4.131172113770422,0.0,6.313826652540348,0.0,0.0
2.4566936424414707,4.729506701477549,0.0,7.186200343919019,0.0,0.0
1.6410891386099604,4.492839019102334,0.0,6.133928157712294,0.0,0.0
2.589174562798139,4.236958507132927,0.0,6.826133069931066,0.0,0.0
3.89501820500048,4.341264977608715,0.0,8.236283182609196,0.0,0.0
1.1024060494055927,2.8140842361087395,0.0,3.916490285514332,0.0,0.0
3.068571589800273,4.329740022101554,0.0,7.398311611901827,0.0,0.0
2.8168465494630164,4.708138171207008,0.0,7.524984720670024,0.0,0.0
2.7967800929935933,2.0298710657628365,0.0,4.82665115875643,0.0,0.0
4.348888569375333,3.66828801281106,0.0,8.017176582186394,0.0,0.0
1.5169206819641432,4.008992321187639,0.0,5.525913003151782,0.0,0.0
1.946666876686332,3.6440859142861517,0.0,5.590752790972484,0.0,0.0
3.2329620271431785,2.316733468319756,0.0,5.5496954954629345,0.0,0.0
3.639766370513743,4.123823622313312,0.0,7.763589992827055,0.0,0.0
2.1120734923520597,4.3814864796488,0.0,6.49355997200086,0.0,0.0
2.4380106003331843,2.2711560107523683,0.0,4.709166611085553,0.0,0.0
4.869806528728436,4.651333688414775,0.0,9.521140217143211,0.0,0.0
1.957340586914098,1.2309642239185021,0.0,3.1883048108326,0.0,0.0
3.1854835642524844,2.7119075428106556,0.0,5.8973911070631395,0.0,0.0
4.825340819162801,3.0696003587453426,0.0,7.894941177908144,0.0,0.0
4.032401049857418,1.5329158654978312,0.0,5.565316915355249,0.0,0.0
2.0912754567742713,3.4956366351757384,0.0,5.58691209195001,0.0,0.0
2.3162619198240986,2.672762983984331,0.0,4.98902490380843,0.0,0.0
3.6996972201596168,4.773801053947303,0.0,8.47349827410692,0.0,0.0
4.340587280446425,3.8544059088216978,0.0,8.194993189268123,0.0,0.0
2.3094093110115104,1.4545728145668142,0.0,3.7639821255783246,0.0,0.0
3.5831924168073845,2.104133390124637,0.0,5.687325806932021,0.0,0.0
1.172280670795824,1.3953429617920103,0.0,2.5676236325878343,0.0,0.0
2.6173483055356996,3.7219494252467853,0.0,6.339297730782485,0.0,0.0
3.1591582618808296,2.0588143192088046,0.0,5.217972581089635,0.0,0.0
2.072135854575169,3.3251595247381025,0.0,5.397295379313272,0.0,0.0
1.2621776681066965,2.736546668967184,0.0,3.9987243370738805,0.0,0.0
1.6995382467657123,4.0645644044444795,0.0,5.764102651210192,0.0,0.0
4.096568885384816,4.357828805926927,0.0,8.454397691311742,0.0,0.0
3.236708236319766,1.3072210956585972,0.0,4.543929331978363,0.0,0.0
1.8285896576497414,3.6734380040450847,0.0,5.502027661694826,0.0,0.0
2.4374583376718437,2.5168156579888956,0.0,4.954273995660739,0.0,0.0
1.0106605155897506,4.71584202845565,0.0,5.726502544045401,0.0,0.0
1.2356018887719036,3.1487452333582335,0.0,4.384347122130137,0.0,0.0
3.2975425382700916,1.7943010361803808,0.0,5.091843574450472,0.0,0.0
4.622607026083735,1.645662478027146,0.0,6.268269504110881,0.0,0.0
2.210919286178298,4.0761263035227495,0.0,6.287045589701048,0.0,0.0
3.9515798324623517,2.7037345815180585,0.0,6.65531441398041,0.0,0.0
2.2969344944905155,3.942913340948687,0.0,6.239847835439202,0.0,0.0
4.679421696536933,3.0543794333533842,0.0,7.733801129890317,0.0,0.0
3.0334187115105267,3.7067259920527538,0.0,6.74014470356328,0.0,0.0
1.2142680812009425,1.9558352418186455,0.0,3.170103323019588,0.0,0.0
4.260970841614192,1.7750382351935552,0.0,6.036009076807748,0.0,0.0
4.079689171650198,2.0900756601384542,0.0,6.169764831788653,0.0,0.0
1.3723494829982372,1.9821565003268207,0.0,3.354505983325058,0.0,0.0
1.6117212466797315,2.4531776514834513,0.0,4.064898898163182,0.0,0.0
4.080228795662812,3.432666961419393,0.0,7.512895757082205,0.0,0.0
1.2780688481522957,3.9793986417651532,0.0,5.257467489917449,0.0,0.0
3.525030306774544,4.882425279039152,0.0,8.407455585813697,0.0,0.0
1.3821659790955576,4.608730997053174,0.0,5.990896976148731,0.0,0.0
2.7413615492517724,4.4886408728072125,0.0,7.230002422058985,0.0,0.0
1.1527072364066817,3.74269076890995,0.0,4.895398005316632,0.0,0.0
3.047914232496548,2.504399872092109,0.0,5.552314104588657,0.0,0.0
1.809332483499574,4.001681121037979,0.0,5.811013604537553,0.0,0.0
2.9512613476588516,2.1986398767215976,0.0,5.149901224380449,0.0,0.0
4.959224956359671,1.126791522911657,0.0,6.086016479271328,0.0,0.0
4.505589717206839,2.3873035957833793,0.0,6.892893312990219,0.0,0.0
3.5240645776742032,4.859340157280322,0.0,8.383404734954524,0.0,0.0
3.4956497104954796,3.4576183605040467,0.0,6.953268070999526,0.0,0.0
1.7248755368073048,2.4409385422538863,0.0,4.165814079061191,0.0,0.0
1.495698609760307,4.8838546584455464,0.0,6.3795532682058536,0.0,0.0
1.7601555010274073,4.828397550467672,0.0,6.588553051495079,0.0,0.0
1.4578674954574997,2.7933285140578756,0.0,4.251196009515375,0.0,0.0
1.2967310354504726,2.3242990251359954,0.0,3.621030060586468,0.0,0.0
4.407671217825725,2.617967794188004,0.0,7.025639012013729,0.0,0.0
4.506167496399003,4.884656053450016,0.0,9.390823549849019,0.0,0.0
2.534614627385782,2.4835829777084952,0.0,5.018197605094278,0.0,0.0
4.905420193982405,4.356008843870651,0.0,9.261429037853055,0.0,0.0
3.0079749051691427,3.6121720196371685,0.0,6.620146924806312,0.0,0.0
2.626630391010076,2.5022842539392136,0.0,5.1289146449492895,0.0,0.0
3.5443963391568327,3.89155257463231,0.0,7.435948913789143,0.0,0.0
1.7959078824159156,2.980030041455257,0.0,4.775937923871172,0.0,0.0
4.986950650611721,2.075498107546698,0.0,7.062448758158419,0.0,0.0
3.033862058351767,2.143295579250233,0.0,5.177157637602,0.0,0.0
1.7146774418779143,3.498251557118422,0.0,5.212928998996336,0.0,0.0
2.4050058210644334,3.9219251657517242,0.0,6.326930986816158,0.0,0.0
2.6674042555602244,3.7242955271336355,0.0,6.39169978269386,0.0,0.0
4.548113981819286,4.97741991663297,0.0,9.525533898452256,0.0,0.0
2.500946502092177,2.78676439922559,0.0,5.287710901317768,0.0,0.0
1.3015120210027376,4.771609244077801,0.0,6.073121265080539,0.0,0.0
2.8033303432393595,4.651157607538454,0.0,7.454487950777813,0.0,0.0
4.493559356024738,3.547831753721955,0.0,8.041391109746693,0.0,0.0
3.201864533020323,1.7716866153850725,0.0,4.973551148405395,0.0,0.0
2.0647363222905044,2.1469620954171935,0.0,4.211698417707698,0.0,0.0
4.054409349800865,4.376422662766053,0.0,8.430832012566919,0.0,0.0
3.554332929995377,3.8762160217548693,0.0,7.4305489517502465,0.0,0.0
4.744413440041095,1.933069152379025,0.0,6.6774825924201195,0.0,0.0
3.9369223742118615,1.9485818959231804,0.0,5.885504270135042,0.0,0.0
4.079160439467327,2.2858997028597137,0.0,6.3650601423270405,0.0,0.0
2.3712639038011885,1.4222270395288072,0.0,3.7934909433299957,0.0,0.0
3.264074956424133,4.653575318211222,0.0,7.9176502746353545,0.0,0.0
1.6772674589663756,1.6444153537679131,0.0,3.321682812734289,0.0,0.0
1.5089253625408303,3.177378965991596,0.0,4.686304328532426,0.0,0.0
4.277695867055071,2.2305125688473986,0.0,6.5082084359024694,0.0,0.0
3.881006810574085,4.355972640288654,0.0,8.236979450862739,0.0,0.0
3.957790755594039,4.835549740123042,0.0,8.793340495717082,0.0,0.0
2.9358718868774445,3.307748646160603,0.0,6.243620533038047,0.0,0.0
3.07710763874858,1.4731685466052031,0.0,4.550276185353783,0.0,0.0
1.4931182067756623,4.269241932208028,0.0,5.7623601389836905,0.0,0.0
4.587791312229571,2.0517423929012413,0.0,6.6395337051308125,0.0,0.0
1.5309410479087795,4.1530033943635125,0.0,5.683944442272292,0.0,0.0
4.014799923949224,3.8668712760960355,0.0,7.881671200045259,0.0,0.0
4.484157999632737,3.2868557138706875,0.0,7.771013713503425,0.0,0.0
2.044984924117249,2.539961890980946,0.0,4.584946815098195,0.0,0.0
3.2328974070102223,4.248840800288673,0.0,7.481738207298895,0.0,0.0
1.7361620465679937,2.616495709542258,0.0,4.3526577561102515,0.0,0.0
2.272930026355566,2.569145215050043,0.0,4.842075241405609,0.0,0.0
1.919246861318701,4.34208794986606,0.0,6.261334811184761,0.0,0.0
3.331649218797968,4.223797622600786,0.0,7.555446841398754,0.0,0.0
3.618955059744813,3.246655928442272,0.0,6.865610988187084,0.0,0.0
2.807623107131813,3.771400122219849,0.0,6.579023229351662,0.0,0.0
3.770082965039819,1.5230385751516864,0.0,5.293121540191505,0.0,0.0
1.6629348185253137,4.041305546484816,0.0,5.704240365010129,0.0,0.0
2.8721116261257116,2.2129901834231935,0.0,5.085101809548905,0.0,0.0
3.7964209814306864,4.186702275945345,0.0,7.983123257376032,0.0,0.0
4.239358381520001,4.501928098962007,0.0,8.741286480482007,0.0,0.0
2.8380369349887746,1.5900763056975222,0.0,4.428113240686297,0.0,0.0
4.730018424640206,4.152896524169968,0.0,8.882914948810175,0.0,0.0
4.419123767865472,2.9626563667991626,0.0,7.381780134664634,0.0,0.0
2.027164718257424,1.3156147203644264,0.0,3.3427794386218506,0.0,0.0
3.6020565562840723,1.9606550344701485,0.0,5.562711590754221,0.0,0.0
4.088637133719382,2.407275330089283,0.0,6.495912463808665,0.0,0.0
2.917285217829354,3.6868360499960606,0.0,6.604121267825414,0.0,0.0
3.4941321249234116,2.0801479568929357,0.0,5.574280081816347,0.0,0.0
2.210408724667496,3.12971750275081,0.0,5.340126227418306,0.0,0.0
2.8086938279024274,3.713608273473812,0.0,6.522302101376239,0.0,0.0
4.105480509439227,4.302109372974364,0.0,8.40758988241359,0.0,0.0
2.1162882478922986,4.890761454019787,0.0,7.007049701912085,0.0,0.0
2.8434934488870605,2.192541307053715,0.0,5.036034755940776,0.0,0.0
3.6273890074845765,1.9704891034407765,0.0,5.597878110925353,0.0,0.0
4.835606524463277,2.427471089823051,0.0,7.263077614286328,0.0,0.0
3.328922499620884,1.8372892495302109,0.0,5.1662117491510955,0.0,0.0
2.5331606361154058,3.3517660522437653,0.0,5.884926688359171,0.0,0.0
2.2998532176949373,3.6185915791330063,0.0,5.918444796827943,0.0,0.0
2.937171021213653,4.2771307639212255,0.0,7.214301785134879,0.0,0.0
3.168064925099928,1.60498114462537,0.0,4.773046069725298,0.0,0.0
1.5219974318011662,3.376754663680276,0.0,4.898752095481442,0.0,0.0
1.2463260297789267,3.4575891250043966,0.0,4.703915154783323,0.0,0.0
2.977001620771856,4.475665076049709,0.0,7.452666696821565,0.0,0.0
1.9127321646031539,3.725657783725874,0.0,5.638389948329028,0.0,0.0
1.3781599501209918,2.3983517115203026,0.0,3.7765116616412944,0.0,0.0
3.7657049829005915,1.8767453949367137,0.0,5.642450377837305,0.0,0.0
2.746962134646811,2.748102621885241,0.0,5.495064756532052,0.0,0.0
4.84426560699781,3.0189133232987087,0.0,7.8631789302965185,0.0,0.0
1.6374798895037177,1.0907962589286346,0.0,2.7282761484323523,0.0,0.0
4.897985716501594,4.939633407348213,0.0,9.837619123849807,0.0,0.0
2.8166383593522775,2.0560854666711075,0.0,4.872723826023385,0.0,0.0
4.0977682226697105,1.4627870008173494,0.0,5.56055522348706,0.0,0.0
2.4016242476636784,4.253203611625514,0.0,6.654827859289192,0.0,0.0
3.023328930489216,1.1656127444609257,0.0,4.188941674950142,0.0,0.0
3.698108398372928,1.587707606991437,0.0,5.2858160053643655,0.0,0.0
4.388515297069114,2.0893382390969752,0.0,6.477853536166089,0.0,0.0
4.675839659775173,3.1928215383848353,0.0,7.868661198160009,0.0,0.0
2.823443775768624,3.1180862030291556,0.0,5.94152997879778,0.0,0.0
4.493528346809439,2.1844629192847056,0.0,6.6779912660941445,0.0,0.0
3.4232021723328225,2.9645579154944413,0.0,6.387760087827264,0.0,0.0
3.151015120563913,2.405215911578646,0.0,5.556231032142559,0.0,0.0
1.86890861673653,4.514874147772707,0.0,6.383782764509236,0.0,0.0
4.629048053785363,3.7069292813356673,0.0,8.33597733512103,0.0,0.0
4.415163465338382,4.991402137161603,0.0,9.406565602499985,0.0,0.0
4.628834153271081,3.4255841503211606,0.0,8.054418303592241,0.0,0.0
3.7731118603657867,1.2351759538146703,0.0,5.008287814180457,0.0,0.0
1.8358634121637754,4.657958294642405,0.0,6.49382170680618,0.0,0.0
2.9971281928392495,2.004863963041731,0.0,5.001992155880981,0.0,0.0
2.141962025050025,4.516753106294804,0.0,6.658715131344829,0.0,0.0
1.7759163408052148,4.276513880612187,0.0,6.052430221417402,0.0,0.0
2.570002073440965,4.709256275609102,0.0,7.279258349050067,0.0,0.0
2.2155166027403053,1.8911470170026492,0.0,4.106663619742955,0.0,0.0
4.292297928823693,3.9163178125213136,0.0,8.208615741345007,0.0,0.0
4.40182669739323,1.450822230273853,0.0,5.852648927667083,0.0,0.0
1.740270338409322,1.5892033022076628,0.0,3.329473640616985,0.0,0.0
2.216699488116432,4.088707988320983,0.0,6.305407476437415,0.0,0.0
2.72023361040985,2.4758167456533458,0.0,5.196050356063196,0.0,0.0
3.6491910968673653,2.5405114903405774,0.0,6.189702587207943,0.0,0.0
3.2420221734224186,3.5268280534198984,0.0,6.768850226842317,0.0,0.0
2.262195947851526,4.780386981120287,0.0,7.042582928971813,0.0,0.0
4.543047932607621,4.639758749097403,0.0,9.182806681705024,0.0,0.0
1.6485666912425212,4.93570621003849,0.0,6.584272901281011,0.0,0.0
4.784014856915096,4.7966106253939484,0.0,9.580625482309046,0.0,0.0
1.943422509924447,2.0875598847391315,0.0,4.030982394663578,0.0,0.0
3.080105630973966,3.4665971648306657,0.0,6.546702795804632,0.0,0.0
1.9227421163636649,1.501312410514989,0.0,3.424054526878654,0.0,0.0
4.597516274283567,3.12649996092117,0.0,7.724016235204737,0.0,0.0
2.7047948433117077,3.8577332193491722,0.0,6.5625280626608795,0.0,0.0
3.1725055254747385,3.288185603725768,0.0,6.460691129200507,0.0,0.0
2.2590236529520076,1.7513525340681029,0.0,4.0103761870201105,0.0,0.0
1.8142470807915227,4.846366549132029,0.0,6.660613629923552,0.0,0.0
3.624830146035834,1.053783395490866,0.0,4.678613541526699,0.0,0.0
3.406243488452229,4.645245660974691,0.0,8.05148914942692,0.0,0.0
3.7815708741223006,1.904961166711879,0.0,5.68653204083418,0.0,0.0
3.8462788559723577,4.597210291347347,0.0,8.443489147319704,0.0,0.0
4.868186681446794,2.7676019947573063,0.0,7.6357886762041005,0.0,0.0
3.0168067801823604,3.9865838311547854,0.0,7.003390611337146,0.0,0.0
2.302429623206451,2.749880695761466,0.0,5.052310318967917,0.0,0.0
4.989389883620962,2.868068364330847,0.0,7.85745824795181,0.0,0.0
3.3774482312053364,2.756595123376464,0.0,6.1340433545818005,0.0,0.0
1.3608351636777507,3.4224618481555797,0.0,4.78329701183333,0.0,0.0
4.481448440813106,3.1932656176360283,0.0,7.674714058449135,0.0,0.0
3.668885517773074,2.944086470934222,0.0,6.6129719887072955,0.0,0.0
3.5744305169002373,2.6508612767927606,0.0,6.225291793692998,0.0,0.0
2.167944783717993,1.372290895042195,0.0,3.540235678760188,0.0,0.0
2.9542260003233727,2.1540905417740213,0.0,5.108316542097394,0.0,0.0
2.9604020961889947,4.2522837269083045,0.0,7.212685823097299,0.0,0.0
2.4179837613792796,1.2515135852945667,0.0,3.6694973466738463,0.0,0.0
2.4455589713971473,4.652782959173878,0.0,7.098341930571026,0.0,0.0
3.4712616968143157,4.4694970038926005,0.0,7.940758700706916,0.0,0.0
2.8705331586485037,4.356572077439044,0.0,7.227105236087548,0.0,0.0
1.1702342128052687,4.541435355912653,0.0,5.711669568717921,0.0,0.0
3.909596657218897,2.6872662363839135,0.0,6.596862893602811,0.0,0.0
4.408169969728208,4.089334623843049,0.0,8.497504593571257,0.0,0.0
3.4779045656297884,4.2904045256828125,0.0,7.7683090913126005,0.0,0.0
4.886759650779037,2.4346437427440875,0.0,7.321403393523125,0.0,0.0
1.5011537121226488,2.7519117432106954,0.0,4.253065455333344,0.0,0.0
2.280875844657471,4.230761202019826,0.0,6.511637046677297,0.0,0.0
4.819575006039125,3.1249055561906904,0.0,7.944480562229815,0.0,0.0
3.0786585366226378,4.866585112807408,0.0,7.945243649430045,0.0,0.0
4.154522244981262,2.008648448348853,0.0,6.163170693330115,0.0,0.0
1.809065981965385,4.746128734976665,0.0,6.55519471694205,0.0,0.0
2.4675283270284685,3.69874334897997,0.0,6.166271676008439,0.0,0.0
4.422151231507431,3.0244452139535603,0.0,7.446596445460992,0.0,0.0
1.6183045509917613,4.8497390798812905,0.0,6.468043630873051,0.0,0.0
4.069669609342576,2.975299981513193,0.0,7.044969590855769,0.0,0.0
2.036483052706305,1.8665478126157096,0.0,3.9030308653220147,0.0,0.0
3.637328403113318,4.686238917056359,0.0,8.323567320169676,0.0,0.0
4.111061400930916,4.212895516340426,0.0,8.323956917271342,0.0,0.0
1.650723940580317,4.840475087783194,0.0,6.491199028363511,0.0,0.0
1.1855813084899105,3.7710082220801513,0.0,4.956589530570062,0.0,0.0
3.830889687042977,4.696290196873958,0.0,8.527179883916936,0.0,0.0
4.215648843252733,3.9849274125156695,0.0,8.200576255768404,0.0,0.0
2.412610210954651,3.8321009588092676,0.0,6.244711169763919,0.0,0.0
1.8267625220853163,2.313352288010248,0.0,4.1401148100955645,0.0,0.0
3.4377530206046636,2.442143971197462,0.0,5.879896991802125,0.0,0.0
1.855059491904456,4.959357753555855,0.0,6.8144172454603105,0.0,0.0
2.9988723511467734,2.5074641592352487,0.0,5.506336510382022,0.0,0.0
4.487800122812166,3.5308031875830235,0.0,8.01860331039519,0.0,0.0
3.1943117957211182,3.453930501929673,0.0,6.648242297650791,0.0,0.0
1.5034185400104336,1.7535414321030118,0.0,3.2569599721134455,0.0,0.0
4.20468307423255,1.4803903235481823,0.0,5.685073397780732,0.0,0.0
3.585896976610808,3.9262758215385336,0.0,7.512172798149342,0.0,0.0
1.7171050885994585,3.4357373490086314,0.0,5.15284243760809,0.0,0.0
3.645604688053587,1.7428231446227223,0.0,5.388427832676309,0.0,0.0
2.223653590104071,4.5987046808520695,0.0,6.822358270956141,0.0,0.0
4.023145374201784,4.223968760022913,0.0,8.247114134224697,0.0,0.0
4.4117193571167554,2.755444731089913,0.0,7.167164088206668,0.0,0.0
3.6186746310849696,2.651846631999723,0.0,6.270521263084692,0.0,0.0
4.095433109026429,2.582364024388774,0.0,6.677797133415202,0.0,0.0
2.356568273559169,4.647426857067314,0.0,7.003995130626484,0.0,0.0
3.3569394578548657,4.238364632383332,0.0,7.595304090238198,0.0,0.0
2.108886408084394,3.9109898222897486,0.0,6.019876230374143,0.0,0.0
2.7285884036052557,1.2694195662257535,0.0,3.998007969831009,0.0,0.0
4.790580806374154,3.149291955779485,0.0,7.939872762153639,0.0,0.0
3.4085514021254824,2.8110087037962903,0.0,6.219560105921772,0.0,0.0
3.7293491203544025,3.4561755984372367,0.0,7.185524718791639,0.0,0.0
2.152494534312595,2.542013680248793,0.0,4.694508214561388,0.0,0.0
1.382579703640579,2.310614504137009,0.0,3.693194207777588,0.0,0.0
1.7356103745721656,1.7972345560306522,0.0,3.532844930602818,0.0,0.0
3.5233086823217934,3.5991838720597515,0.0,7.1224925543815445,0.0,0.0
2.509348792967599,2.415848154244115,0.0,4.925196947211713,0.0,0.0
4.878884819298832,2.1062192666442003,0.0,6.985104085943032,0.0,0.0
2.1907921642592743,3.8749239055090303,0.0,6.065716069768305,0.0,0.0
1.2261535128338243,1.9879015369730717,0.0,3.214055049806896,0.0,0.0
1.5019661275036276,2.722022401762687,0.0,4.223988529266315,0.0,0.0
2.6091886826942767,3.6519331459324818,0.0,6.2611218286267585,0.0,0.0
2.255994991212027,4.59998728761466,0.0,6.855982278826687,0.0,0.0
4.564130476625651,2.693861892662668,0.0,7.257992369288319,0.0,0.0
2.9110406265587505,2.178357166210085,0.0,5.089397792768835,0.0,0.0
4.17066547708693,4.016518180944107,0.0,8.187183658031037,0.0,0.0
1.5372041061712873,3.5292521170273763,0.0,5.066456223198664,0.0,0.0
3.4086263638571515,2.1026137374775553,0.0,5.511240101334707,0.0,0.0
2.3396036931733555,3.735938438471792,0.0,6.075542131645148,0.0,0.0
3.968278669916019,1.8139077955743392,0.0,5.7821864654903585,0.0,0.0
1.2648814579078311,3.0573924113943267,0.0,4.322273869302158,0.0,0.0
2.140215049839861,4.712546755294156,0.0,6.852761805134017,0.0,0.0
1.5966972601668372,1.6871170771729327,0.0,3.28381433733977,0.0,0.0
1.0010492684103012,3.898136931409717,0.0,4.899186199820019,0.0,0.0
3.6750843305175813,1.4991177602704817,0.0,5.174202090788063,0.0,0.0
1.6474893054310584,4.045874813026982,0.0,5.693364118458041,0.0,0.0
1.0017782735574698,4.309153762177022,0.0,5.310932035734492,0.0,0.0
3.2087081511778246,1.314422119447538,0.0,4.523130270625362,0.0,0.0
1.2786042715936992,4.820096056845584,0.0,6.098700328439283,0.0,0.0
3.3321497605888966,1.962834217421955,0.0,5.294983978010851,0.0,0.0
2.5418493029521856,4.894330590404731,0.0,7.4361798933569165,0.0,0.0
4.0766181094256,4.524771463938439,0.0,8.601389573364038,0.0,0.0
4.914792046918699,4.813593927546059,0.0,9.728385974464757,0.0,0.0
1.5822787328466594,3.0193889485123373,0.0,4.601667681358997,0.0,0.0
4.7256450578854485,1.7156204481281598,0.0,6.441265506013608,0.0,0.0
2.6363296759719943,1.4071462304597482,0.0,4.043475906431743,0.0,0.0
3.7382456996398226,1.609434525467765,0.0,5.347680225107588,0.0,0.0
2.6791379231534354,4.6864532046362255,0.0,7.365591127789661,0.0,0.0
1.080455236817785,4.970956215231574,0.0,6.05141145204936,0.0,0.0
1.208648714806769,3.736887930893201,0.0,4.9455366456999705,0.0,0.0
4.640224885217357,1.2407648368294417,0.0,5.880989722046799,0.0,0.0
1.579929743085899,2.1229895626335824,0.0,3.7029193057194814,0.0,0.0
4.809699551106153,2.957575903510495,0.0,7.767275454616648,0.0,0.0
4.718616960638051,1.648486858312658,0.0,6.367103818950708,0.0,0.0
3.6108128394756625,4.63755133167456,0.0,8.248364171150222,0.0,0.0
3.7344770826409825,2.2805584313507383,0.0,6.015035513991721,0.0,0.0
1.3568907790819282,3.6485539920404575,0.0,5.005444771122386,0.0,0.0
